specialty,category,source_row_count,hbp_estimated_cost_inr_low,hbp_estimated_cost_inr_high,hbp_cost_confidence,hbp_cost_source_label,hbp_cost_source_url
Paediatric Refractive Errors,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatric Rehabilitation,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatric Renal Centre,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatric Rheumatology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatric Surgeries,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatric Surgery,Pediatrics & Neonatology,3,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatric Surgery and Pediatric Urology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatric Urology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatric and Child Care,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatrics Neonatal Care,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatrics Neonatology,Pediatrics & Neonatology,3,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatrics and Neonatology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paediatrics and Strabismus Ophthalmology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paedodontics,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Paedodontist,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Peadiatrics Neonatology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Adolescent Endocrinology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Allergy and Immunology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Anesthesia,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Anesthesiology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Dental,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Dentistry,Pediatrics & Neonatology,2,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Dermatology,Pediatrics & Neonatology,2,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Developmental Disabilities,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Dialysis,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric ENT,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Endocrinology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Endodontics,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Endoscopy,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Eye Care,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Gastroenterology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Genetics and Rare Diseases,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Haematology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Haematology Oncology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Head Injury and Burns,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Hemato Oncology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Hematology Oncology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Hematooncology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Hepatology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Hospice and Palliative Medicine,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Hospital Medicine,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Immunology and Rheumatology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Infectious Diseases,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Kidney Transplant,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Liver Transplantation,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Medical Geneticist,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Minimally Invasive Surgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Neonatology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Neontology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Nephrology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Neurodevelopmental Disabilities,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Neurology,Pediatrics & Neonatology,2,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Neuroradiology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Neurosurgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Nutrition Expert,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Oncology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Oncology and Hematology Centre,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Oncosurgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Ophthalmology,Pediatrics & Neonatology,2,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Ophthalmology and Squint,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Opthalmology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Orthopaedic,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Orthopaedic Surgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Orthopedic,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Orthopedic Surgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Orthopedics,Pediatrics & Neonatology,2,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Orthopedics Deformity Correction,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Otolaryngology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Plastic Surgery Neurosurgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Plastic Surgery and Neurosurgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Podiatry,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Pulmonary,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Pulmonology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Radiology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Reconstructive Surgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Refractive Laser Eye Surgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Rehabilitation Medicine,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Rheumatology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Rheumatology and Immunology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Root Canals and Crown,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Sleep Medicine,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Speech Therapy,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Squint Correction,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Sst,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Surgeries,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Surgery,Pediatrics & Neonatology,2,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Thoracic Surgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Tuberculosis Treatment,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric Urology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric and Adolescent Psychiatry,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric and Preventive Dentistry,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatric and Strabismus Ophthalmology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrician,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics,Pediatrics & Neonatology,4,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics Infectious Diseases,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics Neonatalogy,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics Neonatology,Pediatrics & Neonatology,2,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics Sports Medicine,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics Surgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics and Child Care,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics and Neonatology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics and Pediatric Surgery,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics and Preventive Dentistry,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pediatrics and Strabismus Ophthalmology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pedodontia,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pedodontics,Pediatrics & Neonatology,2,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pedodontics Dentistry,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pedodontics Or Pediatric Dentistry,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pedodontics and Preventive Dentistry,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pedodontist,Pediatrics & Neonatology,2,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Preventive Pediatric Dentistry,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Restorative Pediatric Dentistry,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Specialised Pediatric Hematology and Oncology Services,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Squint Childhood and Adult,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Squint and Paediatric Ophthalmology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Squint and Pediatric Ophthalmology,Pediatrics & Neonatology,1,2000,40000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Acute Respiratory Failure Ards,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Allergy and Asthma,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Allergy and Asthma Specialist,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Asthma and Allergy,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Carerisk Management of Adult Asthma,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Chest Medicine,Pulmonology & Respiratory,3,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Chest Physician,Pulmonology & Respiratory,2,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Chest Surgery,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Chest and Allergy,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Interstitial Lung Disease,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Interventional Pulmonology,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Interventional Pulmonology and Chest Medicine,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Laserlungsurgery,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonary,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonary Medicine,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonary Vascular Medicine Specialist,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonary and Sleep Medicine,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonologist,Pulmonology & Respiratory,2,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonology,Pulmonology & Respiratory,2,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonology Pft,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonology Respiratory Care,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonology and Respiratory Medicine,Pulmonology & Respiratory,2,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
Pulmonologysleepstudy,Pulmonology & Respiratory,1,2000,22000,HBP proxy,AB PM-JAY HBP 2.0 Rate List,https://ayushmanup.in/assets/doc/HBP-2.0-Rate-List.pdf
