hospital_name,facebook_link
Dr. Mugdha EECP & Heart Care Center,https://www.facebook.com/110568581807808
Khandait Skin And Hair Clinic,https://www.facebook.com/101037713000739
PreDent Superspeciality Dental Clinic,https://www.facebook.com/147618542763308
"Ganapathy Medical Centre & Day Care Clinic, Ganapathy",https://www.facebook.com/1728114417482734
Lal Memorial Hospital,https://www.facebook.com/163771307629325
Surya Netralaya & Dental Clinic/ Eye Hospital,https://www.facebook.com/104914941878378
Swastha Hospital,https://www.facebook.com/110521461449064
32 dental implant and cosmetic center,https://www.facebook.com/1249205545221549
Elite Hospital,https://www.facebook.com/105656618099238
Advanced Dental Clinic,https://www.facebook.com/107758401807893
Sacred Heart Hospital,https://www.facebook.com/447431102726761
Mathrusri Ramabai Ambedkar Dental College & Hospital,https://www.facebook.com/113458311601116
Madhavi Hospital,https://www.facebook.com/422313281486401
Netra Nidan Eye Hospital,https://www.facebook.com/843640608985069
Nucleus Healthcare Multi Speciality Hospital,https://www.facebook.com/1914622215524276
Modern Clinical Laboratory,https://www.facebook.com/147615405111969
VS Hospitals,https://www.facebook.com/882526891796358
Mata Kaushliya Hospital,https://www.facebook.com/105819534157666
Balajan Block Primary Health Centre,https://www.facebook.com/448793922247093
"Dheemahi Ayurvedic Centre, Near Neelimangalam Bridge, Kumaranaloor, Perumbaikad.P.O, Kottayam, Kerala, India",https://www.facebook.com/340836173056642
Sri Sakthi Clinic,https://www.facebook.com/1066354023442607
Ravi Clinic- A Centre of Classical Homeopathy,https://www.facebook.com/305787816120762
Sevayatan Maternity and General Hospital,https://www.facebook.com/100730825590562
Malligai Dental Hospital,https://www.facebook.com/886344531474314
Phoenix Ortho and Speciality Clinic,https://www.facebook.com/109804044201090
Dr Halimuddin’s Orbit Eye Care,https://www.facebook.com/522312541293171
Dr Shinde Hospital And Research Centre,https://www.facebook.com/133510893983259
Pravigya ENT Clinic,https://www.facebook.com/1608331386125712
Vimala Multispeciality Dental Clinic - India,https://www.facebook.com/1397483927247591
Dental Excellence,https://www.facebook.com/2027935347447772
Golden Hour Hospital Superspeciality Critical Care Unit,https://www.facebook.com/307496275776014
AARY Hospital,https://www.facebook.com/184159582200772
Sthetica Dental Clinic & Cosmetic Centre,https://www.facebook.com/102346531797047
Patiala Heart Institute,https://www.facebook.com/486053254760268
Mahalakshmi Dental Clinic Khanapur,https://www.facebook.com/266879469836347
Juneja Eye & Heart Clinic,https://www.facebook.com/100244431776594
Late Chanda Devi Tiwari Hospital,https://www.facebook.com/1286271124790169
Eshan Hospital,https://www.facebook.com/111153161889975
Implantree International Dental Hospitals,https://www.facebook.com/260154504354183
Smile World Dental Hospital & Implant Centre,https://www.facebook.com/180335038787612
Bidhannagar Sub-Divisional Hospital,https://www.facebook.com/445514008915100
Lamfer Healthcare,https://www.facebook.com/245337329386675
Little Krishna Kids Dental Care,https://www.facebook.com/100115432002249
"Pooja Pathology Laboratory, Manpada",https://www.facebook.com/107678685234039
Chavan Clinic,https://www.facebook.com/2132777910285207
Jewel Autism Centre,https://www.facebook.com/1789051788023110
SB Eye Care Hospital,https://www.facebook.com/2223247761256961
Drishtideep Eye Institute Ad,https://www.facebook.com/218990888870002
CHHAYA DENTAL & IMPLANT CARE,https://www.facebook.com/100553634747063
Kident Family Dental Home,https://www.facebook.com/440007420164201
"Phular Superspeciality Hospital, Road No-02, Juran Chappra, Muzaffarpur - 842001",https://www.facebook.com/100317622397993
Adarsh Medical Stores,https://www.facebook.com/1947142198839379
Shanthibhavan Palliative Hospital,https://www.facebook.com/175096156247176
Modern Art Artificial Eye Center,https://www.facebook.com/100753558211930
Omega Plus Hospital,https://www.facebook.com/694425157419915
Nala Dental Hospital,https://www.facebook.com/423162317783311
Sukh Seva MultiSpeciality Hospital,https://www.facebook.com/105714221655510
Vanitha Vaidya Shala,https://www.facebook.com/1946023335630145
Sumukha Speciality Clinic,https://www.facebook.com/103377065341433
IPSC Diagnostics & Imaging Center,https://www.facebook.com/1292355354118786
Dr. Jairajs Diagnostic Centre,https://www.facebook.com/1812820262377870
Parmar Hospital,https://www.facebook.com/548970215439034
Solaris Superspeciality Hospital - Thane,https://www.facebook.com/105995055741780
Redefine Skin and Hair Transplant Center,https://www.facebook.com/196562050546824
Dr. Dave Eye Hospital,https://www.facebook.com/103403412783014
City Dental Clinic,https://www.facebook.com/814256381936162
Ashvini Netralaya,https://www.facebook.com/107313068860522
Sant Garibdas Eye Hospital and Polyclinic Raipur Shankar Nagar Raipur,https://www.facebook.com/113896003691165
"Cures ‘n’ Care Dental Clinic - Mayur Vihar Phase-2, New Delhi",https://www.facebook.com/222026824542036
Darrang Homeo Clinic – Dr. Swapan Kumar Das,https://www.facebook.com/103441119131225
Rajendra Memorial Research Institute of Medical Sciences,https://www.facebook.com/2368709086706727
"Apollo Clinic, Barasat",https://www.facebook.com/100285292725686
KD Hospital,https://www.facebook.com/2076180152411594
Sri Sai Diabetes and Andrology Clinic,https://www.facebook.com/109267795591331
CR Dental Care,https://www.facebook.com/186686798134525
Max Lab,https://www.facebook.com/106389165346261
Bagbazar Nursing Home,https://www.facebook.com/313899815694899
Dua Eye Hospital,https://www.facebook.com/1728703647162733
Kalyani Biotech Diagnostics,https://www.facebook.com/110780767060955
Aastha Skin And Cosmetology Clinic,https://www.facebook.com/1180282198728110
Kalyani Hospital,https://www.facebook.com/109386930465201
Happy Dentz Dental Clinic Orthodontic And Implant Center Invisalign Provider,https://www.facebook.com/103091714421116
Frank Super Speciality Hospital,https://www.facebook.com/101602712712925
"Anamiva Gynaecology, 3D Laparoscopy & Fertility Clinic",https://www.facebook.com/106357511070686
Shalom Medical Center,https://www.facebook.com/459977647757345
Bharal's Homoeopathy,https://www.facebook.com/1519113538410774
Pullela Super Speciality Hospital,https://www.facebook.com/985698421489986
Suraksha Hospital,https://www.facebook.com/615295891900546
Mahindra Hospital,https://www.facebook.com/344456942340478
Raj IVF Centre,https://www.facebook.com/656728388122257
Curaden Dental Clinic India,https://www.facebook.com/117082938948879
The Heart Clinic,https://www.facebook.com/112925238358493
Siddha Cancer Clinic,https://www.facebook.com/1414083798894858
Accident and Fracture Hospital,https://www.facebook.com/991450117654801
Burari Hospital,https://www.facebook.com/2096684483962798
Aasavari Clinic,https://www.facebook.com/104440129232684
Kolte Hospital,https://www.facebook.com/108380697319490
Chirag Eye Care Prayagraj,https://www.facebook.com/109402114823627
Brain and Spine Clinic,https://www.facebook.com/108856754894090
B R Sur Homeopathic Medical College and Hospital,https://www.facebook.com/110810733588355
Hp Orthocare Hospital,https://www.facebook.com/263037614347164
AB Skin Clinic,https://www.facebook.com/113205008512999
Madhukar’s Clinic & Lung Hospital,https://www.facebook.com/101379535879263
Shree Dhanvantari Ayurveda Hospital,https://www.facebook.com/726299870832328
Swasti Diagnostic Center,https://www.facebook.com/100960385508096
Derma Elite Skin Care Clinic,https://www.facebook.com/105629561062585
Precision Dental & Implant Centre Ad,https://www.facebook.com/100807899660431
Public Dental Clinic,https://www.facebook.com/112320915089622
NANDY’S Multi-Speciality Clinic & Diagnostic Centre,https://www.facebook.com/107783444885509
Udhran Hospital,https://www.facebook.com/100506487984745
Ahana Health Care,https://www.facebook.com/110673867001682
Matri Bhavan Hospital,https://www.facebook.com/1497866636954375
Bright Dental Poly Clinic,https://www.facebook.com/115069317868146
Unity Hospital,https://www.facebook.com/247253651803116
Tender Care Hospital,https://www.facebook.com/307490365772053
"OM PLAZA, Sector 15, Vasundhara, Ghaziabad, Uttar Pradesh 201012",https://www.facebook.com/315898472576259
Smilecraft Speciality Dental Clinic,https://www.facebook.com/182953989003499
Dr Manu's Gynecology Clinic - T-Nagar,null
Raghudeep Eye Hospital,https://www.facebook.com/375011913361472
Sparsh Derma Centre,https://www.facebook.com/100111875119252
Relox Diagnostic Center,https://www.facebook.com/108327988207416
Smit Dental Care Centre,https://www.facebook.com/1486065648347225
Dental Design Clinic,https://www.facebook.com/105523861308922
Cosmos Hospital,https://www.facebook.com/323035471512733
Belly and Love Women Hospital,https://www.facebook.com/2379408355676357
Elite Heart Clinic And Pathology Lab,https://www.facebook.com/1609888369065110
St. Marys Hospital,https://www.facebook.com/195786894400035
RL Gastro Care,https://www.facebook.com/111277587159978
Vardaan Hospital,https://www.facebook.com/111118508237092
Pushpam Hospital,https://www.facebook.com/944457019066277
Apple Dental Care,https://www.facebook.com/197904110271730
Parisa Skin Cosmetic And Laser Centre,https://www.facebook.com/parisaskincosmeticlasercentre
The Dental Bond,https://www.facebook.com/1411367638990547
"Silver Pearls Dental Clinic, Kothrud",https://www.facebook.com/911014932566308
Mamta Memorial Multispeciality Hospital,https://www.facebook.com/109771760633045
Balaji Nursing Home,https://www.facebook.com/1117976741681956
Shantideep Hospital,https://www.facebook.com/542216422609937
PMC Dental,https://www.facebook.com/1951557481527418
Sree Harish Dental Hospital,https://www.facebook.com/392100760643163
"Dr. Fulari's Happy Smiles Dental Clinic - Vishrambhag, Sangli",https://www.facebook.com/112538101639839
Balaji Healthcare,https://www.facebook.com/342885489681043
Ravindra Hospital,https://www.facebook.com/326747731073342
Pavana Hospital,https://www.facebook.com/1402089389810856
Dr. Minesh Patel's 32 Dental Care and Implant Centre,https://www.facebook.com/101595765560805
Vinayak Health Care Clinic,https://www.facebook.com/278648128902716
Krishna Hospital Multispeciality,https://www.facebook.com/102346332245066
Maatangi Dent Care,https://www.facebook.com/607023079333412
Nutek Medical Centre,https://www.facebook.com/502102516560514
Nirvana Eye Hospital,https://www.facebook.com/101650275011981
Dr Swaroop's Dental Care,https://www.facebook.com/103976658498787
Sankar's health care scans & diagnostics,https://www.facebook.com/1511033339179082
Buddha Hospital and Research Institute,https://www.facebook.com/139525452587494
Kanwar's Orthodontics and Implant Smile Studio Ad,https://www.facebook.com/230493897491322
Halina Cupping Therapy Clinic,https://www.facebook.com/1931475013744587
Purvanchal Metrocity Hospital,https://www.facebook.com/454450794596319
Ayurcentral CK Nagar,https://www.facebook.com/483159528836330
Ayurvedic Neuro Hospital & Research Centre,https://www.facebook.com/403170206549704
Pranjali Maternity Surgical & General Hospital,https://www.facebook.com/819004578281569
MMJ Physiotherapy Clinics,https://www.facebook.com/376148242980776
Dr Sangave Dental Clinic,https://www.facebook.com/187352134977719
Archana Trauma & Orthopaedics Hospital & Research Centre,https://www.facebook.com/102519461723101
Patna Cancer Centre - Patna,https://www.facebook.com/105774462427631
SRC Medical and Maternity Centre,https://www.facebook.com/109143368191169
Inspiria Laparoscopy & IVF Research Centre,https://www.facebook.com/110696127182357
SAMAL'S ADVANCED DENTAL CARE,https://www.facebook.com/100150662429257
Elixir Fertility Centre,https://www.facebook.com/610016312426642
Drravi Vohra Eye Hospital,https://www.facebook.com/881992658638658
Dr. Arzoo Arora Dental Care,https://www.facebook.com/100106992790423
Srujana Hospitals,https://www.facebook.com/305435266644506
Artim PolyClinic and Diagnostics,https://www.facebook.com/711686769016344
First Choice Ivf & Cosmetology Hospital,https://www.facebook.com/101698182648886
Kataria Hospital,https://www.facebook.com/264920857301764
Well Care Medical Institute,https://www.facebook.com/105527039205636
Orbit Diagnostic Centre,https://www.facebook.com/107124455062110
Gelda Multispeciality Dental and Homeopathy Clinic,https://www.facebook.com/551263875266035
NS Hospital - Eye & General Care,https://www.facebook.com/250005498198869
Jain Clinic,https://facebook.com/jainclinicbvaranasi
Ansh Medicare Doctors Clinic,https://www.facebook.com/101143629174013
"Government Hospital (Palaniappan Street Pattukkottai, Pattukottai)",https://www.facebook.com/112828973445393
Accurate Diagno Lab,https://www.facebook.com/106886118276781
Namokar Hospital,https://www.facebook.com/348151028383344
32 Friends Dental Clinic,https://www.facebook.com/591239767557353
Pro Labs,https://www.facebook.com/385081515692433
"Total Eye Care, B-194, Survey Park Road, Purba Diganta, Santoshpur, Kolkata, West Bengal, India",https://www.facebook.com/101364132419223
Dr.Rani Menon’s Eye Care Centre,https://www.facebook.com/579760325411975
Vita Diagnostics,https://www.facebook.com/168402369979538
"Omshree hospital and Research centre,Vita,Sangli",https://www.facebook.com/103956681306098
Shining 32 Multi Speciality Dental Clinic,https://www.facebook.com/116657498207722
S. Partap Singh Bahra Memorial Hospital,https://www.facebook.com/1642511635990535
Pune Path Lab Services,https://www.facebook.com/791690780994307
Chole Eye Hospital,https://www.facebook.com/121310895347571
Care & Cure diagnostic center & Dental clinic,https://www.facebook.com/359186554516717
"Ace Dental Care - Sco No, 1, World One High Street, Sector 115, Landran Road, Near Hammer Gym, Sector 115, Mohali-140307, Punjab",https://www.facebook.com/116489037980570
Angel's Hope Clinic,https://www.facebook.com/315792489345530
Sehat Hospital,https://www.facebook.com/821577804671679
Arul Mission Hospital,https://www.facebook.com/756814051089735
Sri Sai Family Dental Care,https://www.facebook.com/353172721780773
"KidsCare Paediatric Neurology Centre - Ambikapur Location Jail Road, near Mata Rajrani Hospital, Babupara, Ambikapur",https://www.facebook.com/336498086683264
Umang Speech and Hearing Clinic Therapy Centre,https://www.facebook.com/902059919840621
Jk Institute of Neurology,https://www.facebook.com/105620488532171
